PROVIDER_ID,std_COMP_HIP_KNEE,std_HAI_1,std_HAI_2,std_HAI_3,std_HAI_4,std_HAI_5,std_HAI_6,std_PSI_90_SAFETY,C1,C2,C3,C4,C5,C6,C7,C8,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
031305,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
031308,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
031309,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
031311,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
031312,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
031313,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
031314,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
031315,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
031317,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
031318,,,,,,,1.0249376044,,0,0,0,0,0,0,1,0,1,1,1.0249376044,-0.019030,0.779001,1.3401372048
031319,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
031320,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
040001,,,,-0.11602071,,,1.0249376044,0.5344167349,0,0,0,1,0,0,1,1,3,0.3333333333,0.4811112099,-0.019030,0.779001,0.6420293583
040002,,,,,,,1.0249376044,0.1569281339,0,0,0,0,0,0,1,1,2,0.5,0.5909328691,-0.019030,0.779001,0.783006999
040004,0.852050219,-0.142021235,0.6447973814,-0.340720836,0.784505181,-0.339966693,0.3041827535,1.397247823,1,1,1,1,1,1,1,1,8,0.125,0.3950093242,-0.019030,0.779001,0.5315006996
040007,,0.0604422086,0.6636535187,0.4617796144,,-0.012115874,0.101542412,-1.245172384,0,1,1,1,0,1,1,1,6,0.1666666667,0.0050215825,-0.019030,0.779001,0.0308749388
040010,,0.478957247,-0.169444909,-1.932346728,1.1084136071,0.7657262645,0.2235871631,1.451174766,0,1,1,1,1,1,1,1,7,0.1428571429,0.2751524872,-0.019030,0.779001,0.3776409398
040011,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
040014,1.3120135987,0.9776423739,-0.260297207,0.0083668601,1.1084136071,0.2353793517,-0.078070618,0.911905336,1,1,1,1,1,1,1,1,8,0.125,0.5269191628,-0.019030,0.779001,0.7008328509
040015,,,,,,,1.0249376044,0.1030011909,0,0,0,0,0,0,1,1,2,0.5,0.5639693976,-0.019030,0.779001,0.7483940946
040016,0.3920868393,-0.875781367,-0.116304886,0.1541544419,-0.857803676,-0.815671803,0.2604308615,0.3187089629,1,1,1,1,1,1,1,1,8,0.125,-0.192522578,-0.019030,0.779001,-0.222711739
040017,-0.681161047,,,,,,1.0249376044,0.6422706209,1,0,0,0,0,0,1,1,3,0.3333333333,0.3286823929,-0.019030,0.779001,0.4463570735
040018,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
040019,,,,,,,,0.1569281339,0,0,0,0,0,0,0,1,1,1,0.1569281339,-0.019030,0.779001,0.2258767932
040020,,0.5414627397,0.1459668413,0.5299921527,,0.1341313047,-0.492562226,-3.294396219,0,1,1,1,0,1,1,1,6,0.1666666667,-0.405900901,-0.019030,0.779001,-0.496624669
040022,,0.2180647556,0.295101745,-0.882408639,-0.694297186,-0.2596111,0.2811554419,0.5883436779,0,1,1,1,1,1,1,1,7,0.1428571429,-0.064807329,-0.019030,0.779001,-0.058764166
040026,0.5454079659,0.6950088415,0.8693568342,0.1193794224,,0.6757280005,0.6495924264,1.6668825381,1,1,1,1,0,1,1,1,7,0.1428571429,0.7459080041,-0.019030,0.779001,0.9819479824
040027,-2.521014566,0.1107183658,0.2522468876,0.0511668841,,1.1916109066,0.3824756127,0.2647820199,1,1,1,1,0,1,1,1,7,0.1428571429,-0.038287698,-0.019030,0.779001,-0.024721018
040029,1.0053713456,-0.273826296,0.6276554385,0.2317294854,1.1084136071,0.4668034591,0.4446493538,-1.406953213,1,1,1,1,1,1,1,1,8,0.125,0.2754803975,-0.019030,0.779001,0.3780618771
040036,0.3920868393,0.4952630277,0.8693568342,-1.678221586,,-0.288539114,0.2949718288,-1.245172384,1,1,1,1,0,1,1,1,7,0.1428571429,-0.165750651,-0.019030,0.779001,-0.188344719
040039,,,0.1973926702,,,,-2.323233492,0.2108550769,0,0,1,0,0,0,1,1,3,0.3333333333,-0.638328582,-0.019030,0.779001,-0.794991187
040041,0.852050219,0.9776423739,-1.588797786,-4.121835456,,,0.6449869641,0.6422706209,1,1,1,1,0,0,1,1,6,0.1666666667,-0.432280511,-0.019030,0.779001,-0.530488073
040050,,,,,,,-2.033089367,0.3187089629,0,0,0,0,0,0,1,1,2,0.5,-0.857190202,-0.019030,0.779001,-1.075943006
040051,,,,,,,-3.592038358,0.2647820199,0,0,0,0,0,0,1,1,2,0.5,-1.663628169,-0.019030,0.779001,-2.111164315
040055,,0.4843925072,-0.136875218,-0.4557459,,-0.474964089,0.2696417862,-3.294396219,0,1,1,1,0,1,1,1,6,0.1666666667,-0.601324522,-0.019030,0.779001,-0.747489218
040062,0.6987290924,-0.330896529,0.6036567183,0.6262922067,,0.0505614881,0.7370962102,1.127613108,1,1,1,1,0,1,1,1,7,0.1428571429,0.5018646136,-0.019030,0.779001,0.6686704227
040067,,,,,,,,0.2647820199,0,0,0,0,0,0,0,1,1,1,0.2647820199,-0.019030,0.779001,0.364328411
040069,,,,,,,,-0.867683783,0,0,0,0,0,0,0,1,1,1,-0.867683783,-0.019030,0.779001,-1.089413575
040071,0.0854445862,-0.60265954,0.1116829554,-1.192708814,,-1.598335277,-0.259986379,0.5344167349,1,1,1,1,0,1,1,1,7,0.1428571429,-0.417449391,-0.019030,0.779001,-0.511449421
040072,,,,,,,,0.1030011909,0,0,0,0,0,0,0,1,1,1,0.1030011909,-0.019030,0.779001,0.1566509843
040076,,,,,,,,0.1030011909,0,0,0,0,0,0,0,1,1,1,0.1030011909,-0.019030,0.779001,0.1566509843
040078,-0.681161047,-1.128520969,-0.212299767,-0.374158354,,0.0939535083,1.0249376044,-0.921610726,1,1,1,1,0,1,1,1,7,0.1428571429,-0.314122821,-0.019030,0.779001,-0.378809502
040084,-0.06787654,0.9776423739,1.0287769037,,,,0.1383861104,1.019759222,1,1,1,0,0,0,1,1,5,0.2,0.6193376139,-0.019030,0.779001,0.8194700604
040088,-0.681161047,,1.0287769037,,,,-3.974291729,0.80405145,1,0,1,0,0,0,1,1,4,0.25,-0.705656106,-0.019030,0.779001,-0.88141927
04009F,,,,,,,,0.4265628489,0,0,0,0,0,0,0,1,1,1,0.4265628489,-0.019030,0.779001,0.5720058376
04010F,,0.2819290634,-0.957974285,,,,,0.2647820199,0,1,1,0,0,0,0,1,3,0.3333333333,-0.137087734,-0.019030,0.779001,-0.151550243
040114,-0.834482173,0.0604422086,0.3550985454,-0.59885848,-0.380737272,0.2900211548,0.6449869641,0.0490742479,1,1,1,1,1,1,1,1,8,0.125,-0.051806851,-0.019030,0.779001,-0.042075502
040118,-3.287620198,-0.605377171,0.5316605579,0.764054784,,-3.350087201,-0.211629025,-1.191245441,1,1,1,1,0,1,1,1,7,0.1428571429,-1.050034813,-0.019030,0.779001,-1.32349689
040119,1.1586924721,-1.229073283,-0.05802228,-0.351420842,,1.1916109066,0.5851159541,-4.21115425,1,1,1,1,0,1,1,1,7,0.1428571429,-0.416321617,-0.019030,0.779001,-0.510001703
040132,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
040134,,0.0169601267,-1.155106629,,,,-0.384333861,0.857978393,0,1,1,0,0,0,1,1,4,0.25,-0.166125493,-0.019030,0.779001,-0.188825902
040137,,0.9776423739,0.8419297255,,,,0.3156964092,0.2108550769,0,1,1,0,0,0,1,1,4,0.25,0.5865308964,-0.019030,0.779001,0.7773562035
040147,1.3120135987,,,,,,,1.289393937,1,0,0,0,0,0,0,1,2,0.5,1.3007037679,-0.019030,0.779001,1.6941371659
040153,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
040154,,-0.966821976,1.0287769037,,,,0.688738856,-0.759829897,0,1,1,0,0,0,1,1,4,0.25,-0.002284028,-0.019030,0.779001,0.0214967541
040156,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
040161,,,,,,,-1.464314772,0.857978393,0,0,0,0,0,0,1,1,2,0.5,-0.30316819,-0.019030,0.779001,-0.364747084
040164,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041300,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041302,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041303,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041305,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041306,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041307,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041308,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041309,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041310,0.6987290924,,,,,,,,1,0,0,0,0,0,0,0,1,1,0.6987290924,-0.019030,0.779001,0.9213845953
041311,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041312,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041313,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041317,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041318,,,,,,,-1.024493122,,0,0,0,0,0,0,1,0,1,1,-1.024493122,-0.019030,0.779001,-1.290709119
041320,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041321,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041322,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041323,,,,,,,1.0249376044,,0,0,0,0,0,0,1,0,1,1,1.0249376044,-0.019030,0.779001,1.3401372048
041324,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041326,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041327,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041328,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041329,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041330,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041331,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
041332,,,,,,,,,0,0,0,0,0,0,0,0,0,,,-0.019030,0.779001,
050002,1.1586924721,-0.067286407,-1.662508141,,,,-0.752770846,0.4804897919,1,1,1,0,0,0,1,1,5,0.2,-0.168676626,-0.019030,0.779001,-0.192100782
050006,0.5454079659,0.5536920753,0.0722564866,-0.787446086,,1.1916109066,0.4953094392,1.397247823,1,1,1,1,0,1,1,1,7,0.1428571429,0.4954398015,-0.019030,0.779001,0.6604229161
050007,0.852050219,0.9776423739,1.0287769037,0.4671296174,,0.6580497701,0.3525401077,1.9904441961,1,1,1,1,0,1,1,1,7,0.1428571429,0.9038047411,-0.019030,0.779001,1.1846394151
050008,0.6987290924,0.3145406248,0.5213753921,,,,-0.538616849,0.4804897919,1,1,1,0,0,0,1,1,5,0.2,0.2953036105,-0.019030,0.779001,0.4035088592
050009,,-1.283425885,1.0287769037,0.1019919126,,-0.166398613,0.2489172058,1.5051017091,0,1,1,1,0,1,1,1,6,0.1666666667,0.2391605389,-0.019030,0.779001,0.3314382146
050013,0.0854445862,0.2207823857,1.0287769037,,,,-0.356701087,-1.083391555,1,1,1,0,0,0,1,1,5,0.2,-0.021017753,-0.019030,0.779001,-0.002551656
050014,-1.141124426,,,,,,0.5045203638,-0.651976011,1,0,0,0,0,0,1,1,3,0.3333333333,-0.429526691,-0.019030,0.779001,-0.526953005
050017,0.5454079659,0.5564097054,0.7185077362,0.0056918586,0.1811869306,1.1916109066,0.7301880168,-0.382341296,1,1,1,1,1,1,1,1,8,0.125,0.443332728,-0.019030,0.779001,0.5935332667
050022,0.852050219,-0.359431645,-0.433430831,-0.150795729,-0.855733973,-0.807636243,0.3801728815,1.019759222,1,1,1,1,1,1,1,1,8,0.125,-0.044380762,-0.019030,0.779001,-0.032542661
050024,,,-0.832838102,,,1.1916109066,1.0249376044,0.750124507,0,0,1,0,0,1,1,1,4,0.25,0.533458729,-0.019030,0.779001,0.7092276669
050025,0.6987290924,0.0957714002,-0.397432751,1.0502799445,0.4036799389,-0.346395141,-0.685991642,0.3187089629,1,1,1,1,1,1,1,1,8,0.125,0.1421687257,-0.019030,0.779001,0.2069301978
050026,1.1586924721,0.2438822417,0.3722404884,0.3761795664,,-0.055507894,-0.393544786,0.5883436779,1,1,1,1,0,1,1,1,7,0.1428571429,0.3271836809,-0.019030,0.779001,0.4444331827
050028,,,,,,,-1.144235142,0.1569281339,0,0,0,0,0,0,1,1,2,0.5,-0.493653504,-0.019030,0.779001,-0.609272348
050030,-0.834482173,-0.01157499,-0.424859859,1.149255,,0.3816265307,-0.170179864,1.397247823,1,1,1,1,0,1,1,1,7,0.1428571429,0.2124332097,-0.019030,0.779001,0.297128445
050036,0.0854445862,0.0183189418,-0.399146945,-0.859671127,1.1084136071,-0.330324022,0.4515575473,1.019759222,1,1,1,1,1,1,1,1,8,0.125,0.1367939763,-0.019030,0.779001,0.2000306528
050038,-0.06787654,-0.680111999,-0.80026841,-1.184683809,1.1084136071,-0.513534774,0.0255522839,0.2647820199,1,1,1,1,1,1,1,1,8,0.125,-0.230965953,-0.019030,0.779001,-0.272061351
050039,0.6987290924,0.0713127291,0.1991068645,0.8911173552,,0.8412605218,-1.625505953,0.750124507,1,1,1,1,0,1,1,1,7,0.1428571429,0.2608778739,-0.019030,0.779001,0.3593166738
050040,,-0.92469871,-2.569316924,1.149255,1.1084136071,-1.41030319,-0.094189736,-0.220560467,0,1,1,1,1,1,1,1,7,0.1428571429,-0.423057203,-0.019030,0.779001,-0.518648148
050042,,,,,0.1584202042,,1.0249376044,0.4804897919,0,0,0,0,1,0,1,1,3,0.3333333333,0.5546158668,-0.019030,0.779001,0.7363870031
050043,-0.374518794,0.7914847107,1.0287769037,0.8095298095,,1.1916109066,0.5851159541,-0.27448741,1,1,1,1,0,1,1,1,7,0.1428571429,0.5367874401,-0.019030,0.779001,0.7135007205
050045,,-0.328178898,-5.000044435,0.1474669381,,,-2.035392098,0.2108550769,0,1,1,1,0,0,1,1,5,0.2,-1.401058683,-0.019030,0.779001,-1.774104879
050047,,-0.018369065,0.787075508,-2.297484433,,-0.24193287,0.5459695245,-0.436268239,0,1,1,1,0,1,1,1,6,0.1666666667,-0.276834929,-0.019030,0.779001,-0.330943179
050054,,,0.2505326934,,,,0.2834581731,0.2647820199,0,0,1,0,0,0,1,1,3,0.3333333333,0.2662576288,-0.019030,0.779001,0.3662226444
050055,1.7719769784,0.9776423739,-0.22944171,-1.06163374,,-0.671031736,-0.084978811,0.4265628489,1,1,1,1,0,1,1,1,7,0.1428571429,0.1612994578,-0.019030,0.779001,0.2314882449
050056,-0.374518794,0.2696997278,-1.105394995,0.5380171572,0.1905005914,-0.462107194,-0.329068314,0.1030011909,1,1,1,1,1,1,1,1,8,0.125,-0.146233829,-0.019030,0.779001,-0.163291049
050057,0.852050219,-0.676035554,0.3036727165,-0.799483593,,-0.544069899,-0.253078186,-0.27448741,1,1,1,1,0,1,1,1,7,0.1428571429,-0.198775958,-0.019030,0.779001,-0.230739178
050058,-1.907730059,0.4395516103,0.4168095401,-0.731271055,,1.1916109066,0.868351886,-0.759829897,1,1,1,1,0,1,1,1,7,0.1428571429,-0.068929581,-0.019030,0.779001,-0.064055885
050060,,-0.352637569,-0.649419312,-0.256458288,0.2794977947,-0.526391669,-1.344572752,-0.004852695,0,1,1,1,1,1,1,1,7,0.1428571429,-0.407833499,-0.019030,0.779001,-0.499105538
050063,1.0053713456,0.9776423739,-0.051165503,1.149255,,0.6580497701,0.8614436925,1.019759222,1,1,1,1,0,1,1,1,7,0.1428571429,0.8029079859,-0.019030,0.779001,1.0551186393
050067,,,,,,,,0.1030011909,0,0,0,0,0,0,0,1,1,1,0.1030011909,-0.019030,0.779001,0.1566509843
050069,,0.8023552312,-0.160873938,0.0123793624,0.3208918428,-0.346395141,0.373264688,-0.27448741,0,1,1,1,1,1,1,1,7,0.1428571429,0.1038763766,-0.019030,0.779001,0.1577744569
050070,,0.0590833936,0.4236663173,-0.772733578,,1.1916109066,0.5183367507,0.3187089629,0,1,1,1,0,1,1,1,6,0.1666666667,0.2897787922,-0.019030,0.779001,0.3964166712
050071,,-0.165121091,-1.023113669,-0.582808471,,-0.495856543,-0.057346038,0.3726359059,0,1,1,1,0,1,1,1,6,0.1666666667,-0.325268318,-0.019030,0.779001,-0.393116933
050072,,0.3335640356,-0.657990284,-0.2765208,,0.7946542779,-0.467232183,-0.759829897,0,1,1,1,0,1,1,1,6,0.1666666667,-0.172225808,-0.019030,0.779001,-0.196656854
050073,,0.6569620198,-0.80026841,-0.467783407,,1.1916109066,0.3156964092,0.2108550769,0,1,1,1,0,1,1,1,6,0.1666666667,0.1845120992,-0.019030,0.779001,0.2612862232
050075,,-0.286055632,-0.354577893,-1.152583791,,0.1373455284,0.4699793965,0.3187089629,0,1,1,1,0,1,1,1,6,0.1666666667,-0.144530571,-0.019030,0.779001,-0.161104585
050076,,-0.58907139,-0.438573414,-1.404033932,,1.1916109066,0.0646987135,-0.27448741,0,1,1,1,0,1,1,1,6,0.1666666667,-0.241642754,-0.019030,0.779001,-0.28576712
050077,-0.221197667,-0.23985592,-0.04602292,-0.174870743,,0.3430558461,0.7854535645,-0.058779638,1,1,1,1,0,1,1,1,7,0.1428571429,0.0553975033,-0.019030,0.779001,0.0955423141
050078,,,-1.496231294,,,,0.373264688,0.5883436779,0,0,1,0,0,0,1,1,3,0.3333333333,-0.178207643,-0.019030,0.779001,-0.204335711
050082,0.2387657127,-0.542871678,0.589943164,0.6476922187,,-0.693531302,0.1568079597,1.127613108,1,1,1,1,0,1,1,1,7,0.1428571429,0.2177741691,-0.019030,0.779001,0.3039846141
050084,,-0.518413007,0.0088312976,0.5406921587,,-1.053524358,0.327210065,0.857978393,0,1,1,1,0,1,1,1,6,0.1666666667,0.0271290916,-0.019030,0.779001,0.059254263
050089,,-0.003422099,0.0191164634,,,1.1916109066,-0.386636592,0.2647820199,0,1,1,0,0,1,1,1,5,0.2,0.2170901396,-0.019030,0.779001,0.3031065281
050090,,,,,,,-2.194280548,0.4265628489,0,0,0,0,0,0,1,1,2,0.5,-0.883858849,-0.019030,0.779001,-1.110177445
050091,,,,,,,-1.874200917,0.4265628489,0,0,0,0,0,0,1,1,2,0.5,-0.723819034,-0.019030,0.779001,-0.904734952
050093,0.5454079659,-1.05106851,-0.188301046,0.4189795904,-0.49146635,0.0714539423,-0.289921884,-0.112706581,1,1,1,1,1,1,1,1,8,0.125,-0.137202859,-0.019030,0.779001,-0.151698029
050099,,-0.226267769,0.115111344,-0.711208543,-0.873326444,0.4957314725,-0.078070618,-1.083391555,0,1,1,1,1,1,1,1,7,0.1428571429,-0.337346016,-0.019030,0.779001,-0.408621028
050100,-0.834482173,-0.306437857,0.3602411283,-0.31263332,0.7917491394,0.3912692018,-0.646845213,-1.299099327,1,1,1,1,1,1,1,1,8,0.125,-0.232029803,-0.019030,0.779001,-0.273427011
050101,0.2387657127,0.0903361399,-0.186586852,-0.566758462,,,0.4860985146,0.6422706209,1,1,1,1,0,0,1,1,6,0.1666666667,0.1173542789,-0.019030,0.779001,0.1750759882
050102,,-0.170556352,0.3259572424,,,1.1916109066,0.7417016726,0.3726359059,0,1,1,0,0,1,1,1,5,0.2,0.4922698752,-0.019030,0.779001,0.656353694
050103,,0.8037140463,-0.55685282,0.6209422037,1.1084136071,0.3060922734,0.4814930522,0.1569281339,0,1,1,1,1,1,1,1,7,0.1428571429,0.4172472138,-0.019030,0.779001,0.5600473927
050104,,0.9776423739,0.16139459,1.149255,,0.5535874994,0.1844407335,1.019759222,0,1,1,1,0,1,1,1,6,0.1666666667,0.6743465698,-0.019030,0.779001,0.890084845
050107,0.852050219,0.250676317,0.601942524,-1.886871703,,0.5487661638,0.6657115445,1.34332088,1,1,1,1,0,1,1,1,7,0.1428571429,0.3393708494,-0.019030,0.779001,0.4600778038
050108,-0.06787654,0.1161536261,-0.551710237,-0.786108585,0.0321683576,0.7930471661,0.2512199369,1.073686165,1,1,1,1,1,1,1,1,8,0.125,0.1075724861,-0.019030,0.779001,0.1625191384
050110,-0.221197667,,-0.112876497,,,,0.2696417862,0.6422706209,1,0,1,0,0,0,1,1,4,0.25,0.1444595607,-0.019030,0.779001,0.2098709339
050112,-0.9878033,-0.595865465,-1.568227455,-3.225709954,,-0.111756809,-0.250775454,0.2647820199,1,1,1,1,0,1,1,1,7,0.1428571429,-0.925050917,-0.019030,0.779001,-1.163055544
050113,,,,,,,-1.736037048,0.2108550769,0,0,0,0,0,0,1,1,2,0.5,-0.762590986,-0.019030,0.779001,-0.954506356
050115,0.0854445862,-0.25344407,-0.090591972,0.8523298335,,0.5535874994,-0.02280507,0.80405145,1,1,1,1,0,1,1,1,7,0.1428571429,0.2755103224,-0.019030,0.779001,0.3781002916
050116,0.0854445862,0.4911865825,-0.037451948,1.149255,,-0.121399481,0.6150514591,0.2108550769,1,1,1,1,0,1,1,1,7,0.1428571429,0.3418487537,-0.019030,0.779001,0.4632586801
050118,,,-3.935529778,,,,0.3318155273,0.2647820199,0,0,1,0,0,0,1,1,3,0.3333333333,-1.11297741,-0.019030,0.779001,-1.404296059
050121,0.0854445862,-0.002063284,-0.109448109,0.1608419456,,0.6114435262,-0.011291415,0.6961975639,1,1,1,1,0,1,1,1,7,0.1428571429,0.2044464021,-0.019030,0.779001,0.2868758109
050122,-0.374518794,-0.212679618,1.0287769037,1.149255,,,-0.368214743,0.3187089629,1,1,1,1,0,0,1,1,6,0.1666666667,0.2568879519,-0.019030,0.779001,0.3541948263
050124,-1.141124426,-1.495401035,-0.683703198,,,-2.175288434,-0.785009082,0.2647820199,1,1,1,0,0,1,1,1,6,0.1666666667,-1.002624026,-0.019030,0.779001,-1.262635845
050125,0.6987290924,0.3919930832,0.4305230944,0.0364543759,,-0.711209532,0.8269027252,0.911905336,1,1,1,1,0,1,1,1,7,0.1428571429,0.3693283107,-0.019030,0.779001,0.4985340815
050126,0.3920868393,-0.753488012,0.6447973814,-0.878396137,,0.6082293025,0.7347934791,0.3187089629,1,1,1,1,0,1,1,1,7,0.1428571429,0.1523902594,-0.019030,0.779001,0.2200515413
050127,,0.9776423739,-0.07002164,1.149255,,,-0.897842908,0.4804897919,0,1,1,1,0,0,1,1,5,0.2,0.3279045235,-0.019030,0.779001,0.4453585255
050128,-1.141124426,0.3865578229,-0.825981325,,,-0.06032923,-2.026181174,-1.029464612,1,1,1,0,0,1,1,1,6,0.1666666667,-0.782753824,-0.019030,0.779001,-0.980389314
050129,,0.7602319644,0.5248037807,0.662404727,,0.0650254948,0.1429915727,-0.382341296,0,1,1,1,0,1,1,1,6,0.1666666667,0.2955193739,-0.019030,0.779001,0.4037858338
050131,1.925298105,,,,,,1.0249376044,0.857978393,1,0,0,0,0,0,1,1,3,0.3333333333,1.2694047008,-0.019030,0.779001,1.6539586741
050132,0.2387657127,-1.760369971,0.6259412442,,,0.3205562801,0.5689968361,-0.921610726,1,1,1,0,0,1,1,1,6,0.1666666667,-0.154620104,-0.019030,0.779001,-0.174056479
050133,-1.294445553,0.3593815218,0.7356496791,0.5554046669,,-1.337983156,0.5943268788,-0.328414353,1,1,1,1,0,1,1,1,7,0.1428571429,-0.102297188,-0.019030,0.779001,-0.106889753
050135,,0.9776423739,1.0287769037,,,1.1916109066,0.928222896,1.451174766,0,1,1,0,0,1,1,1,5,0.2,1.1154855692,-0.019030,0.779001,1.4563732782
050136,0.0854445862,,,,,,0.2719445173,0.750124507,1,0,0,0,0,0,1,1,3,0.3333333333,0.3691712035,-0.019030,0.779001,0.4983324036
050137,,0.3960695284,-1.321383476,1.149255,,1.1916109066,0.4999149015,-0.705902954,0,1,1,1,0,1,1,1,6,0.1666666667,0.2015939844,-0.019030,0.779001,0.2832141733
050138,,0.1664297833,-0.565423792,-0.653696011,,0.119667298,0.3249073338,-0.705902954,0,1,1,1,0,1,1,1,6,0.1666666667,-0.219003057,-0.019030,0.779001,-0.256704627
050139,,-0.106692044,-0.095734554,0.1996294674,0.0156107384,-0.564962353,-0.388939324,0.5344167349,0,1,1,1,1,1,1,1,7,0.1428571429,-0.058095905,-0.019030,0.779001,-0.050148737
050140,,0.20583542,-0.152302966,-0.338045834,0.4792240766,0.7866187186,-0.340581969,-0.27448741,0,1,1,1,1,1,1,1,7,0.1428571429,0.0523228622,-0.019030,0.779001,0.0915954091
050145,-2.367693439,-0.114844934,0.6122276898,1.149255,,0.4137687678,-1.31924271,-1.568734042,1,1,1,1,0,1,1,1,7,0.1428571429,-0.456466238,-0.019030,0.779001,-0.561535198
050149,-0.06787654,0.3485110013,0.3602411283,0.8202298155,1.1084136071,-0.362466259,0.3133936781,0.2647820199,1,1,1,1,1,1,1,1,8,0.125,0.3481535563,-0.019030,0.779001,0.4713521309
050150,-2.061051186,,,-0.103983203,,,1.0249376044,1.181540051,1,0,0,1,0,0,1,1,4,0.25,0.0103608167,-0.019030,0.779001,0.0377288931
050152,-1.141124426,0.1243065164,-1.155106629,,,-0.238718646,1.0249376044,0.2108550769,1,1,1,0,0,1,1,1,6,0.1666666667,-0.195808417,-0.019030,0.779001,-0.226929758
050158,,,-2.355042637,,,,0.5643913738,0.5344167349,0,0,1,0,0,0,1,1,3,0.3333333333,-0.418744843,-0.019030,0.779001,-0.513112388
050159,0.5454079659,-1.123085708,-0.832838102,0.6704297315,,-2.525638819,-1.323848172,0.4804897919,1,1,1,1,0,1,1,1,7,0.1428571429,-0.587011902,-0.019030,0.779001,-0.729116163
050167,,-0.748052752,0.2248197789,-0.070545684,,-0.815671803,0.5782077607,-2.054076529,0,1,1,1,0,1,1,1,6,0.1666666667,-0.480886538,-0.019030,0.779001,-0.592883443
050168,,0.4205281994,-0.738557415,-0.022395657,1.1084136071,0.3816265307,-0.117217048,1.6129555951,0,1,1,1,1,1,1,1,7,0.1428571429,0.3779076874,-0.019030,0.779001,0.5095473944
050169,-0.06787654,0.2846466935,-1.331668642,0.0953044089,-0.190324651,0.4844816895,-1.455103848,-0.867683783,1,1,1,1,1,1,1,1,8,0.125,-0.381028084,-0.019030,0.779001,-0.46469553
050174,0.0854445862,-0.290132077,0.3602411283,-0.380845858,,-1.027810568,0.5643913738,1.34332088,1,1,1,1,0,1,1,1,7,0.1428571429,0.0935156379,-0.019030,0.779001,0.1444744166
050179,,0.0441364279,1.0287769037,-1.572559027,,1.1916109066,0.5689968361,0.965832279,0,1,1,1,0,1,1,1,6,0.1666666667,0.3711323878,-0.019030,0.779001,0.5008499683
050180,1.0053713456,-0.856757957,-0.035737754,0.7185797585,0.1770475258,-0.012115874,-0.365912012,-1.029464612,1,1,1,1,1,1,1,1,8,0.125,-0.049873697,-0.019030,0.779001,-0.039593921
