PROVIDER_ID,std_MORT_30_AMI,std_MORT_30_CABG,std_MORT_30_COPD,std_MORT_30_HF,std_MORT_30_PN,std_MORT_30_STK,std_PSI_4_SURG_COMP,C1,C2,C3,C4,C5,C6,C7,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
250172,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
25042F,,,0.2827994746,-0.690689751,0.6173559475,,,0,0,1,1,1,0,0,3,0.3333333333,0.0698218903,-0.073484,0.730255,0.1962401631
25043F,1.3275793628,,0.2827994746,1.3910940517,1.4464499539,,,1,0,1,1,1,0,0,4,0.25,1.1119807107,-0.073484,0.730255,1.623356139
251300,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
251302,,,,,0.6519015311,,,0,0,0,0,1,0,0,1,1,0.6519015311,-0.073484,0.730255,0.9933309119
251304,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
251305,,,,,-0.142646892,,,0,0,0,0,1,0,0,1,1,-0.142646892,-0.073484,0.730255,-0.094711261
251308,,,,,0.3755368623,,,0,0,0,0,1,0,0,1,1,0.3755368623,-0.073484,0.730255,0.6148814603
251309,,,,,-0.177192475,,,0,0,0,0,1,0,0,1,1,-0.177192475,-0.073484,0.730255,-0.142017443
251312,,,0.5477800796,,-1.040832065,,,0,0,1,0,1,0,0,2,0.5,-0.246525993,-0.073484,0.730255,-0.236961677
251313,,,,,-2.146290741,,,0,0,0,0,1,0,0,1,1,-2.146290741,-0.073484,0.730255,-2.838469785
251315,,,0.2165543233,-1.708450721,-0.626285062,,,0,0,1,1,1,0,0,3,0.3333333333,-0.706060487,-0.073484,0.730255,-0.866241019
251316,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
251317,,,,,-1.006286482,,,0,0,0,0,1,0,0,1,1,-1.006286482,-0.073484,0.730255,-1.277365798
251318,,,,-0.228071128,-1.455379069,,,0,0,0,1,1,0,0,2,0.5,-0.841725098,-0.073484,0.730255,-1.052018015
251319,,,,,-1.006286482,,,0,0,0,0,1,0,0,1,1,-1.006286482,-0.073484,0.730255,-1.277365798
251320,,,0.6140252308,0.789689842,0.2719001114,,,0,0,1,1,1,0,0,3,0.3333333333,0.5585383948,-0.073484,0.730255,0.8654808945
251322,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
251323,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
251324,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
251325,,,,,-1.075377649,,,0,0,0,0,1,0,0,1,1,-1.075377649,-0.073484,0.730255,-1.371978161
251326,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
251327,,,,,-0.626285062,,,0,0,0,0,1,0,0,1,1,-0.626285062,-0.073484,0.730255,-0.756997802
251330,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
251331,,,,,-0.177192475,,,0,0,0,0,1,0,0,1,1,-0.177192475,-0.073484,0.730255,-0.142017443
251333,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
251334,,,,,-1.386287901,,,0,0,0,0,1,0,0,1,1,-1.386287901,-0.073484,0.730255,-1.797733794
251335,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
251336,,,,,-1.213559983,,,0,0,0,0,1,0,0,1,1,-1.213559983,-0.073484,0.730255,-1.561202886
251337,,,-0.777122945,0.2345474946,-1.697198154,,,0,0,1,1,1,0,0,3,0.3333333333,-0.746591202,-0.073484,0.730255,-0.921743146
251338,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
260001,-0.552672169,-0.44354767,-1.837045366,-1.615926997,-1.973562823,-1.097540676,-1.829186655,1,1,1,1,1,1,1,7,0.1428571429,-1.335640336,-0.073484,0.730255,-1.728377811
260005,0.4657974106,,0.3490446258,0.9284754289,-0.695376229,0.5043263105,-1.489635766,1,0,1,1,1,1,1,6,0.1666666667,0.01043863,-0.073484,0.730255,0.1149216559
260006,0.6224850383,-1.526827557,1.4752121971,0.8822135666,1.1700852851,-1.204331809,0.4010453158,1,1,1,1,1,1,1,7,0.1428571429,0.2599831481,-0.073484,0.730255,0.4566440129
260009,-0.866047425,,0.7465155333,-0.089285541,-0.522648311,-1.04414511,,1,0,1,1,1,1,0,5,0.2,-0.355122171,-0.073484,0.730255,-0.385671583
260011,-0.709359797,,0.4152897771,-0.366856715,-0.79901298,0.3441396118,0.6368445437,1,0,1,1,1,1,1,6,0.1666666667,-0.079825927,-0.073484,0.730255,-0.008685215
260017,-1.101078866,,-1.638309912,-2.032283757,-0.937195315,0.8246997078,0.1626737326,1,0,1,1,1,1,1,6,0.1666666667,-0.786915735,-0.073484,0.730255,-0.976962931
260020,-0.474328355,-0.44354767,0.2165543233,0.465856806,2.0337248752,1.0916775389,-0.276770283,1,1,1,1,1,1,1,7,0.1428571429,0.3733096049,-0.073484,0.730255,0.611831489
260022,-0.239296914,,-1.837045366,0.6509042552,-0.177192475,,,1,0,1,1,1,0,0,4,0.25,-0.400657625,-0.073484,0.730255,-0.448027121
260023,0.4657974106,,0.2165543233,0.0495000455,-0.108101308,-0.883958411,-0.315784337,1,0,1,1,1,1,1,6,0.1666666667,-0.095998713,-0.073484,0.730255,-0.030831975
260024,,,0.0178188695,-1.199570236,-2.837202413,,,0,0,1,1,1,0,0,3,0.3333333333,-1.33965126,-0.073484,0.730255,-1.733870306
260025,-0.631015983,,0.5477800796,-0.366856715,-0.695376229,-1.097540676,-0.642902175,1,0,1,1,1,1,1,6,0.1666666667,-0.480985283,-0.073484,0.730255,-0.558026559
260027,0.6224850383,-0.202818807,-0.644632643,0.8359517043,0.6864471147,0.0771617807,0.7778953546,1,1,1,1,1,1,1,7,0.1428571429,0.3074985062,-0.073484,0.730255,0.5217108005
260032,0.4657974106,1.2415543763,0.2165543233,1.8074508123,0.2028089442,1.35865537,0.5845399877,1,1,1,1,1,1,1,7,0.1428571429,0.8396230321,-0.073484,0.730255,1.250393797
260034,,,,-0.690689751,-0.384465977,,,0,0,0,1,1,0,0,2,0.5,-0.537577864,-0.073484,0.730255,-0.635523553
260040,-0.709359797,0.8804610806,0.8790058358,-2.309854931,0.3409912786,-0.777167279,-0.970448739,1,1,1,1,1,1,1,7,0.1428571429,-0.380910364,-0.073484,0.730255,-0.420985531
260048,,,,0.5121186683,-0.384465977,,-0.222322098,0,0,0,1,1,0,1,3,0.3333333333,-0.031556469,-0.073484,0.730255,0.0574142249
26004F,1.5626108043,,1.0777412896,1.8999745368,2.2409983768,,-0.349653681,1,0,1,1,1,0,1,5,0.2,1.2863342653,-0.073484,0.730255,1.8621131676
260050,,,,0.0032381832,-0.177192475,,,0,0,0,1,1,0,0,2,0.5,-0.086977146,-0.073484,0.730255,-0.018477983
260052,0.4657974106,,0.7465155333,-1.014522787,-0.419011561,0.2907440456,0.17124825,1,0,1,1,1,1,1,6,0.1666666667,0.040128482,-0.073484,0.730255,0.1555784745
260057,,,-1.108348702,-1.338355823,-2.595383328,,,0,0,1,1,1,0,0,3,0.3333333333,-1.680695951,-0.073484,0.730255,-2.200891568
260059,,,,0.14202377,1.1009941179,,,0,0,0,1,1,0,0,2,0.5,0.621508944,-0.073484,0.730255,0.9517117789
260061,,,0.6802703821,,-0.349920393,,,0,0,1,0,1,0,0,2,0.5,0.1651749943,-0.073484,0.730255,0.3268152112
260062,1.0925479213,,-0.445897189,0.0495000455,0.6173559475,0.5043263105,-0.624895689,1,0,1,1,1,1,1,6,0.1666666667,0.1988228911,-0.073484,0.730255,0.3728921143
260065,0.3874535968,0.5193677849,-0.710877794,0.9284754289,-0.211738059,-0.136420484,-0.800673295,1,1,1,1,1,1,1,7,0.1428571429,-0.003487546,-0.073484,0.730255,0.0958513685
260068,1.4842669904,0.399003353,0.0840640208,-0.274332991,0.4791736131,-0.563585014,1.5650360501,1,1,1,1,1,1,1,7,0.1428571429,0.4533751461,-0.073484,0.730255,0.7214719879
260070,,,-1.770800214,,-0.522648311,,,0,0,1,0,1,0,0,2,0.5,-1.146724263,-0.073484,0.730255,-1.469679097
260074,,,-0.180916584,-0.505642302,-2.008108406,,,0,0,1,1,1,0,0,3,0.3333333333,-0.898222431,-0.073484,0.730255,-1.129384578
260077,0.7008288521,0.5193677849,0.8127606846,-0.043023679,-0.073555725,0.8780952741,-0.084272368,1,1,1,1,1,1,1,7,0.1428571429,0.3871715463,-0.073484,0.730255,0.6308138145
260078,-2.19789226,,0.2827994746,-0.320594853,-1.386287901,0.0771617807,-0.128002407,1,0,1,1,1,1,1,6,0.1666666667,-0.612136028,-0.073484,0.730255,-0.737622335
26007F,,,1.4752121971,0.3733330814,1.0319029507,,,0,0,1,1,1,0,0,3,0.3333333333,0.9601494098,-0.073484,0.730255,1.415440732
260081,0.309109783,,-0.247161735,-0.089285541,0.1682633606,0.4509307443,-1.108498469,1,0,1,1,1,1,1,6,0.1666666667,-0.086106976,-0.073484,0.730255,-0.017286386
260085,0.7008288521,-0.323183238,0.0178188695,1.2060466026,-0.177192475,-0.083024918,-1.38759901,1,1,1,1,1,1,1,7,0.1428571429,-0.006615045,-0.073484,0.730255,0.0915686199
260091,-1.022735052,,0.0840640208,1.1597847403,1.4119043703,0.2907440456,1.3090867063,1,0,1,1,1,1,1,6,0.1666666667,0.5388081385,-0.073484,0.730255,0.8384625904
260094,-1.101078866,,0.9452509871,-0.089285541,-0.419011561,-1.04414511,0.0816445434,1,0,1,1,1,1,1,6,0.1666666667,-0.271104258,-0.073484,0.730255,-0.270618768
260095,0.3874535968,-1.286098694,-0.843368097,0.5121186683,0.0646266098,1.0382819727,0.8010465516,1,1,1,1,1,1,1,7,0.1428571429,0.0962943727,-0.073484,0.730255,0.2324911661
260096,-0.1609531,-0.563912102,0.0840640208,0.1882856323,0.0646266098,0.1839529132,0.7011534241,1,1,1,1,1,1,1,7,0.1428571429,0.0710310569,-0.073484,0.730255,0.1978959768
260097,,,0.3490446258,-0.783213476,0.133717777,,,0,0,1,1,1,0,0,3,0.3333333333,-0.100150358,-0.073484,0.730255,-0.036517173
26009F,-0.004265472,,2.1376637096,1.8074508123,1.964633708,,-0.212032677,1,0,1,1,1,0,1,5,0.2,1.1386900161,-0.073484,0.730255,1.6599314437
260102,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
260104,1.0142041074,0.8804610806,-0.313406887,0.0032381832,0.0646266098,2.3731711282,-1.571951133,1,1,1,1,1,1,1,7,0.1428571429,0.3500490127,-0.073484,0.730255,0.5799787982
260105,-0.787703611,-0.925005398,-0.710877794,-0.135547404,-0.626285062,-0.243211617,-0.493276847,1,1,1,1,1,1,1,7,0.1428571429,-0.560272533,-0.073484,0.730255,-0.666601278
260108,1.4842669904,0.2786389211,0.6802703821,0.8822135666,1.0319029507,1.5188420687,0.7101566673,1,1,1,1,1,1,1,7,0.1428571429,0.9408987924,-0.073484,0.730255,1.389079238
260110,-1.257766494,-2.008285285,-1.505819609,-1.523403272,-2.90629358,-0.937353977,-1.622540786,1,1,1,1,1,1,1,7,0.1428571429,-1.680209,-0.073484,0.730255,-2.200224746
260113,,,-1.108348702,-1.199570236,-0.764467397,-0.937353977,,0,0,1,1,1,1,0,4,0.25,-1.002435078,-0.073484,0.730255,-1.272091746
260119,-1.257766494,,-0.644632643,-1.754712584,-1.213559983,-1.417914073,-0.747082561,1,0,1,1,1,1,1,6,0.1666666667,-1.17261139,-0.073484,0.730255,-1.505128523
260137,-0.709359797,-0.323183238,-1.307084156,-2.309854931,-0.488102728,-0.456793881,-1.492208122,1,1,1,1,1,1,1,7,0.1428571429,-1.01236955,-0.073484,0.730255,-1.285695857
260138,1.4059231766,0.7600966487,1.3427218946,1.1597847403,0.2028089442,1.0916775389,-0.684488585,1,1,1,1,1,1,1,7,0.1428571429,0.7540749084,-0.073484,0.730255,1.1332455355
260141,1.4059231766,-0.082454375,0.9452509871,-0.8757372,0.1682633606,-1.150936242,0.8567809145,1,1,1,1,1,1,1,7,0.1428571429,0.181012946,-0.073484,0.730255,0.3485034542
260142,,,0.2827994746,-0.135547404,-1.593561403,,,0,0,1,1,1,0,0,3,0.3333333333,-0.482103111,-0.073484,0.730255,-0.559557294
260160,,,-0.313406887,-0.274332991,-0.280829226,,,0,0,1,1,1,0,0,3,0.3333333333,-0.289523034,-0.073484,0.730255,-0.295841152
260162,,,,0.4195949437,0.0991721934,,,0,0,0,1,1,0,0,2,0.5,0.2593835686,-0.073484,0.730255,0.4558229581
260163,,,0.4152897771,0.1882856323,0.9628117835,-0.937353977,,0,0,1,1,1,1,0,4,0.25,0.1572583039,-0.073484,0.730255,0.3159742191
260175,,,0.0178188695,0.14202377,0.2028089442,,,0,0,1,1,1,0,0,3,0.3333333333,0.1208838613,-0.073484,0.730255,0.2661636268
260176,,,,0.7434279797,0.2719001114,,,0,0,0,1,1,0,0,2,0.5,0.5076640456,-0.073484,0.730255,0.795814357
260177,-0.631015983,-0.684276534,0.2827994746,-0.968260925,-1.075377649,0.6645130092,-1.986957775,1,1,1,1,1,1,1,7,0.1428571429,-0.628368055,-0.073484,0.730255,-0.759850219
260179,0.1524221553,1.1211899444,1.4752121971,1.0672610157,0.6519015311,0.9314908403,0.8220541191,1,1,1,1,1,1,1,7,0.1428571429,0.8887902576,-0.073484,0.730255,1.317722626
260180,1.0142041074,0.7600966487,0.6140252308,0.789689842,0.5828103639,1.5188420687,0.9532442351,1,1,1,1,1,1,1,7,0.1428571429,0.8904160709,-0.073484,0.730255,1.3199489894
260183,-1.17942268,-1.165734262,-2.565742029,-1.615926997,-1.109923233,-1.524705206,-1.456195149,1,1,1,1,1,1,1,7,0.1428571429,-1.516807079,-0.073484,0.730255,-1.976464713
260186,-0.239296914,0.0379100573,-2.433251727,-3.235092177,-0.764467397,0.7179085754,,1,1,1,1,1,1,0,6,0.1666666667,-0.986048264,-0.073484,0.730255,-1.249651898
260190,-0.317640728,,0.0840640208,0.2808093569,-0.177192475,1.0916775389,-0.015247503,1,0,1,1,1,1,1,6,0.1666666667,0.1577450351,-0.073484,0.730255,0.3166407413
260191,1.0142041074,,-1.240839004,0.3733330814,0.7209926983,-0.136420484,0.7598888681,1,0,1,1,1,1,1,6,0.1666666667,0.2485265445,-0.073484,0.730255,0.4409555192
260193,0.0740783415,,1.0777412896,0.1882856323,1.964633708,0.3441396118,,1,0,1,1,1,1,0,5,0.2,0.7297757166,-0.073484,0.730255,1.0999706027
260195,-1.806173191,,-1.704555063,-2.263593069,-0.79901298,,,1,0,1,1,1,0,0,4,0.25,-1.643333576,-0.073484,0.730255,-2.149728116
260200,-0.395984542,,0.0840640208,0.1882856323,-0.246283643,0.1839529132,-0.473126731,1,0,1,1,1,1,1,6,0.1666666667,-0.109848725,-0.073484,0.730255,-0.049797965
260210,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
260214,,,0.2165543233,-1.430879548,0.5828103639,0.8246997078,,0,0,1,1,1,1,0,4,0.25,0.0482962118,-0.073484,0.730255,0.1667632359
260216,1.3275793628,,1.0114961383,1.6686652254,0.3755368623,1.0916775389,0.187539833,1,0,1,1,1,1,1,6,0.1666666667,0.9437491601,-0.073484,0.730255,1.3929824869
260219,-0.474328355,,0.4152897771,-0.45938044,0.8246294491,0.5577218767,,1,0,1,1,1,1,0,5,0.2,0.1727864616,-0.073484,0.730255,0.3372382352
26023F,-1.727829377,,-0.180916584,-0.413118577,-0.349920393,,-0.093275611,1,0,1,1,1,0,1,5,0.2,-0.553012109,-0.073484,0.730255,-0.656658966
261301,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
261302,,,,,-2.940839164,,,0,0,0,0,1,0,0,1,1,-2.940839164,-0.073484,0.730255,-3.926511959
261303,,,0.0178188695,-1.199570236,-0.937195315,,,0,0,1,1,1,0,0,3,0.3333333333,-0.70631556,-0.073484,0.730255,-0.866590313
261305,,,,,-0.764467397,,,0,0,0,0,1,0,0,1,1,-0.764467397,-0.073484,0.730255,-0.946222527
261306,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
261307,,,,,-0.349920393,,,0,0,0,0,1,0,0,1,1,-0.349920393,-0.073484,0.730255,-0.37854835
261308,,,0.1503091721,,-0.902649731,,,0,0,1,0,1,0,0,2,0.5,-0.376170279,-0.073484,0.730255,-0.414494533
261309,,,,0.2345474946,-1.282651151,,,0,0,0,1,1,0,0,2,0.5,-0.524051828,-0.073484,0.730255,-0.617001211
261310,,,0.4152897771,,-1.628106987,,,0,0,1,0,1,0,0,2,0.5,-0.606408605,-0.073484,0.730255,-0.729779292
261311,,,0.6802703821,-0.783213476,-2.04265399,,,0,0,1,1,1,0,0,3,0.3333333333,-0.715199028,-0.073484,0.730255,-0.878755194
261312,,,0.0840640208,,-0.626285062,,,0,0,1,0,1,0,0,2,0.5,-0.271110521,-0.073484,0.730255,-0.270627344
261313,,,,,-1.800834905,,,0,0,0,0,1,0,0,1,1,-1.800834905,-0.073484,0.730255,-2.365407971
261314,,,,,0.0646266098,,,0,0,0,0,1,0,0,1,1,0.0646266098,-0.073484,0.730255,0.1891258273
261316,,,,,-3.217203832,,,0,0,0,0,1,0,0,1,1,-3.217203832,-0.073484,0.730255,-4.30496141
261317,,,,,-0.211738059,,,0,0,0,0,1,0,0,1,1,-0.211738059,-0.073484,0.730255,-0.189323624
261318,,,-1.174593853,0.14202377,0.8591750327,,,0,0,1,1,1,0,0,3,0.3333333333,-0.05779835,-0.073484,0.730255,0.0214790035
261319,,,,,-0.073555725,,,0,0,0,0,1,0,0,1,1,-0.073555725,-0.073484,0.730255,-0.000098899
261320,,,,,0.5137191967,,,0,0,0,0,1,0,0,1,1,0.5137191967,-0.073484,0.730255,0.8041061861
261321,,,-1.108348702,-0.366856715,0.9973573671,,,0,0,1,1,1,0,0,3,0.3333333333,-0.159282683,-0.073484,0.730255,-0.117492054
261322,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
261323,,,,,-2.04265399,,,0,0,0,0,1,0,0,1,1,-2.04265399,-0.073484,0.730255,-2.696551241
261324,,,0.8790058358,,0.2028089442,,,0,0,1,0,1,0,0,2,0.5,0.54090739,-0.073484,0.730255,0.8413372726
261325,,,,-0.968260925,0.7209926983,,,0,0,0,1,1,0,0,2,0.5,-0.123634113,-0.073484,0.730255,-0.06867546
261327,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
261328,,,,,-0.142646892,,,0,0,0,0,1,0,0,1,1,-0.142646892,-0.073484,0.730255,-0.094711261
261329,,,,-1.292093961,0.133717777,,,0,0,0,1,1,0,0,2,0.5,-0.579188092,-0.073484,0.730255,-0.692503948
261330,,,,-2.633687967,-0.039010141,,,0,0,0,1,1,0,0,2,0.5,-1.336349054,-0.073484,0.730255,-1.729348318
261331,,,,-0.968260925,-0.557193895,,,0,0,0,1,1,0,0,2,0.5,-0.76272741,-0.073484,0.730255,-0.943839817
261332,,,,,0.8937206163,,,0,0,0,0,1,0,0,1,1,0.8937206163,-0.073484,0.730255,1.3244741821
261333,,,,,0.7209926983,,,0,0,0,0,1,0,0,1,1,0.7209926983,-0.073484,0.730255,1.0879432748
261335,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
261336,,,,,0.4100824459,,,0,0,0,0,1,0,0,1,1,0.4100824459,-0.073484,0.730255,0.6621876418
261337,,,-0.445897189,-1.014522787,-0.108101308,,,0,0,1,1,1,0,0,3,0.3333333333,-0.522840428,-0.073484,0.730255,-0.615342339
261338,,,,0.0495000455,-0.833558564,,,0,0,0,1,1,0,0,2,0.5,-0.392029259,-0.073484,0.730255,-0.436211572
270003,-0.004265472,,-0.048426282,-2.587426105,1.1009941179,-2.646012097,,1,0,1,1,1,1,0,5,0.2,-0.837027167,-0.073484,0.730255,-1.045584742
270004,-0.395984542,0.399003353,-0.975858399,-0.45938044,-0.039010141,-0.18981605,-1.937225574,1,1,1,1,1,1,1,7,0.1428571429,-0.514038828,-0.073484,0.730255,-0.603289565
270012,-0.474328355,-1.526827557,-2.698232332,-2.263593069,-2.111745157,-0.563585014,-0.783952986,1,1,1,1,1,1,1,7,0.1428571429,-1.488894924,-0.073484,0.730255,-1.938242245
270014,1.4059231766,0.8804610806,0.6140252308,0.5583805306,0.3409912786,0.9848864065,0.3071543505,1,1,1,1,1,1,1,7,0.1428571429,0.7274031506,-0.073484,0.730255,1.0967216479
270017,0.1524221553,,,-0.366856715,-0.660830646,0.0771617807,-0.412676384,1,0,0,1,1,1,1,5,0.2,-0.242155962,-0.073484,0.730255,-0.230977424
270023,-0.1609531,,0.4815349283,0.0032381832,0.3755368623,0.6645130092,-0.577307117,1,0,1,1,1,1,1,6,0.1666666667,0.1310937943,-0.073484,0.730255,0.2801449493
27003F,,,0.2165543233,1.1597847403,0.8937206163,,,0,0,1,1,1,0,0,3,0.3333333333,0.75668656,-0.073484,0.730255,1.1368218903
270049,-0.082609286,0.6397322168,-0.247161735,0.14202377,0.4446280295,1.4120509363,-0.250189279,1,1,1,1,1,1,1,7,0.1428571429,0.2940678074,-0.073484,0.730255,0.5033190118
270051,0.7791726659,1.0008255125,0.2827994746,-1.754712584,-0.108101308,0.3975351781,0.1682471689,1,1,1,1,1,1,1,7,0.1428571429,0.1093951583,-0.073484,0.730255,0.2504311768
270057,0.6224850383,,0.2165543233,-0.320594853,1.5500867047,-0.723771713,0.6951512619,1,0,1,1,1,1,1,6,0.1666666667,0.3399851271,-0.073484,0.730255,0.5661974708
270074,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
270086,-0.709359797,-2.610107444,0.2827994746,-0.644427889,-1.040832065,,,1,1,1,1,1,0,0,5,0.2,-0.944385544,-0.073484,0.730255,-1.192599623
271300,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271301,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271302,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271303,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271305,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271306,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271307,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271308,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271309,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271310,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271311,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271312,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271313,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271314,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271316,,,,,-0.142646892,,,0,0,0,0,1,0,0,1,1,-0.142646892,-0.073484,0.730255,-0.094711261
271317,,,-0.180916584,-1.430879548,0.3409912786,-1.578100772,,0,0,1,1,1,1,0,4,0.25,-0.712226406,-0.073484,0.730255,-0.874684533
271318,,,,-0.829475338,-1.144468816,,,0,0,0,1,1,0,0,2,0.5,-0.986972077,-0.073484,0.730255,-1.250916954
271319,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271320,,,-1.505819609,,-0.246283643,,,0,0,1,0,1,0,0,2,0.5,-0.876051626,-0.073484,0.730255,-1.099024224
271321,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271322,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271323,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271324,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271325,,,,,-0.660830646,,,0,0,0,0,1,0,0,1,1,-0.660830646,-0.073484,0.730255,-0.804303983
271326,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271327,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271328,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271329,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271330,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271331,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271332,,,,-2.217331206,-1.075377649,,,0,0,0,1,1,0,0,2,0.5,-1.646354428,-0.073484,0.730255,-2.153864824
271333,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271334,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271335,,,-0.114671433,-0.829475338,0.133717777,,,0,0,1,1,1,0,0,3,0.3333333333,-0.270142998,-0.073484,0.730255,-0.269302434
271336,,,0.2165543233,-1.060784649,-0.177192475,,,0,0,1,1,1,0,0,3,0.3333333333,-0.340474267,-0.073484,0.730255,-0.365612973
271337,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271338,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271340,,,-0.644632643,-1.014522787,-0.142646892,,,0,0,1,1,1,0,0,3,0.3333333333,-0.600600774,-0.073484,0.730255,-0.721826139
271341,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271342,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271343,,,,0.7434279797,,,,0,0,0,1,0,0,0,1,1,0.7434279797,-0.073484,0.730255,1.1186657981
271344,,,-0.710877794,0.5121186683,0.0300810262,,,0,0,1,1,1,0,0,3,0.3333333333,-0.056226033,-0.073484,0.730255,0.0236321096
271345,,,,,1.3082676195,,,0,0,0,0,1,0,0,1,1,1.3082676195,-0.073484,0.730255,1.8921483595
271346,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271347,,,,-0.968260925,0.9628117835,,,0,0,0,1,1,0,0,2,0.5,-0.002724571,-0.073484,0.730255,0.096896175
271348,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
271389,,,,,,,,0,0,0,0,0,0,0,0,,,-0.073484,0.730255,
280003,-1.101078866,-0.563912102,-1.174593853,-0.366856715,-0.660830646,-1.04414511,0.2621381342,1,1,1,1,1,1,1,7,0.1428571429,-0.664182737,-0.073484,0.730255,-0.808894284
280009,0.8575164798,-1.406463126,-0.114671433,0.0495000455,1.3082676195,0.0237662145,0.606405007,1,1,1,1,1,1,1,7,0.1428571429,0.1891886868,-0.073484,0.730255,0.3596991858
280013,0.5441412244,0.8804610806,0.0178188695,0.5121186683,1.0319029507,1.0382819727,-1.884492292,1,1,1,1,1,1,1,7,0.1428571429,0.3057474964,-0.073484,0.730255,0.5193129951
280020,-0.866047425,,0.6140252308,-1.384617685,0.306445695,0.7713041416,1.5740392934,1,0,1,1,1,1,1,6,0.1666666667,0.1691915418,-0.073484,0.730255,0.3323154084
280023,-0.082609286,,-0.048426282,-0.598166027,0.0991721934,0.3975351781,1.0852918027,1,0,1,1,1,1,1,6,0.1666666667,0.14213293,-0.073484,0.730255,0.2952617689
280032,,,-1.439574458,-2.124807482,-0.591739479,-1.097540676,,0,0,1,1,1,1,0,4,0.25,-1.313415524,-0.073484,0.730255,-1.6979435
280040,0.2307659691,-0.202818807,-0.048426282,-0.505642302,0.7209926983,0.2907440456,0.1901121882,1,1,1,1,1,1,1,7,0.1428571429,0.0965325016,-0.073484,0.730255,0.232817256
