PROVIDER_ID,IMM_3_DEN,EDAC_30_AMI_DEN,READM_30_HOSP_WIDE_DEN,EDAC_30_HF_DEN,OP_18B_DEN,OP_23_DEN,MORT_30_COPD_DEN,HAI_3_DEN_VOL,HAI_5_DEN_PRED,OP_13_DEN,HAI_5_DEN_VOL,HAI_1_DEN_VOL,READM_30_HIP_KNEE_DEN,H_NUMB_COMP,HAI_6_DEN_VOL,MORT_30_HF_DEN,PC_01_DEN,SAFE_USE_OF_OPIOIDS_DEN,READM_30_COPD_DEN,OP_10_DEN,COMP_HIP_KNEE_DEN,HAI_2_DEN_PRED,OP_29_DEN,OP_22_DEN,MORT_30_AMI_DEN,MORT_30_PN_DEN,OP_36_DEN,MORT_30_CABG_DEN,HAI_1_DEN_PRED,HAI_6_DEN_PRED,H_RESP_RATE_P,HCP_COVID_19_DEN,READM_30_CABG_DEN,PSI_90_SAFETY_DEN,HAI_3_DEN_PRED,OP_8_DEN,MORT_30_STK_DEN,PSI_4_SURG_COMP_DEN,HAI_2_DEN_VOL,OP_32_DEN,OP_35_ED_DEN,OP_35_ADM_DEN,SEP_1_DEN,EDAC_30_PN_DEN,HAI_4_DEN_VOL,HAI_4_DEN_PRED,Total_m_cnt,std_MORT_30_AMI,std_MORT_30_CABG,std_MORT_30_COPD,std_MORT_30_HF,std_MORT_30_PN,std_MORT_30_STK,std_PSI_4_SURG_COMP,std_COMP_HIP_KNEE,std_HAI_1,std_HAI_2,std_HAI_3,std_HAI_4,std_HAI_5,std_HAI_6,std_PSI_90_SAFETY,std_EDAC_30_AMI,std_EDAC_30_HF,std_EDAC_30_PN,std_OP_32,std_READM_30_CABG,std_READM_30_COPD,std_READM_30_HIP_KNEE,std_READM_30_HOSP_WIDE,std_OP_35_ADM,std_OP_35_ED,std_OP_36,std_H_COMP_1_STAR_RATING,std_H_COMP_2_STAR_RATING,std_H_COMP_3_STAR_RATING,std_H_COMP_5_STAR_RATING,std_H_COMP_6_STAR_RATING,std_H_COMP_7_STAR_RATING,std_H_GLOB_STAR_RATING,std_H_INDI_STAR_RATING,std_HCP_COVID_19,std_IMM_3,std_OP_10,std_OP_13,std_OP_18B,std_OP_22,std_OP_23,std_OP_29,std_OP_8,std_PC_01,std_SAFE_USE_OF_OPIOIDS,std_SEP_1
370083,96,,110,50,289,,,,,,,,,,,50,,70,,81,,,,3322,,65,,,,,,76,,,,,,,,,,,,67,,,11,,,,0.3733330814,-1.109923233,,,,,,,,,,,,-1.244259628,0.8556465117,,,,,0.1782482455,,,,,,,,,,,,1.2498700917,-2.773231326,-0.598091963,,0.1910137612,0.1636017162,,,,,0.9304207382,
370089,1293,54,837,180,414,,47,,,390,,2008,152,396,14110,143,18,1070,54,482,141,3.57,229,19406,52,97,149,,1.928,5.196,18,1371,,,,33,82,43,3358,462,56,56,91,121,,,40,-1.649485563,,0.6802703821,-0.968260925,-0.142646892,0.1839529132,0.1995441574,0.0854445862,-0.431448843,0.068828098,,,,1.0249376044,-1.137318498,-0.438211223,-0.459239355,0.5834783289,-0.015824407,,-1.027563445,0.0232675619,-1.001973828,1.3074411514,-0.887267931,-1.283551615,-0.243473324,-0.436147184,0.70891858,-0.254180641,-0.312251048,-1.00956652,-0.226011679,-1.506819647,-0.232507525,-0.755173195,0.3982830548,1.1305558745,0.7894957221,0.1636017162,,0.6210143556,-1.524251307,-0.680410314,-0.355378971,-0.085210977
370091,9837,418,7081,988,368,,336,525,27.797,622,276588,42984,353,3472,254677,851,392,13847,384,1624,311,47.829,74,101420,376,880,1042,265,45.444,212.507,35,9540,258,,14.781,88,653,322,27254,2276,546,546,156,931,523,4.873,45,-0.239296914,0.0379100573,1.2764767434,0.6046423929,0.6864471147,0.6111174429,-0.90914094,0.6987290924,0.1705062285,-0.04602292,0.1541544419,0.0466562744,0.4394825575,0.2880636354,0.3726359059,0.131812105,-0.121442753,-0.276924313,0.5957710702,1.2071559677,-0.530998915,-0.822654325,0.3257760046,-1.320927428,0.9775668235,-0.257980078,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,1.1920629137,0.5293884968,-0.37628328,0.7720059318,-0.08930472,-0.324372439,-1.810160295,-2.441260105,,0.1201296663,-0.315259281,-0.269713014,0.3793637201,-1.095734851
370093,10471,113,3365,274,356,,123,384,20.526,135,248190,47506,119,433,210500,248,189,7481,141,3068,104,36.808,104,46579,123,262,949,,57.107,112.788,12,9181,,,11.589,,343,281,24961,773,1033,1033,114,267,307,2.902,42,-1.884517004,,-1.240839004,0.6046423929,-0.695376229,-1.204331809,-1.229399164,-0.221197667,-0.688264889,-0.50885538,-1.620709054,-0.317611348,0.1743091011,0.2281926254,-1.784441814,1.3236790633,0.2353846435,-1.409495138,1.3092991276,,0.6607559558,0.8691894486,-1.592084864,1.5264718664,-0.887267931,0.7675914583,-1.154063558,-0.436147184,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-1.17139474,-1.506819647,3.5998600251,0.0629584801,-0.152903125,-1.895695017,-0.893734793,-0.270541921,,0.1916846219,,-0.885758964,0.9304207382,-1.274062594
370094,968,98,1024,150,372,16,62,61,1.8,64,36291,2579,48,535,36291,123,,1671,73,332,45,2.726,44,25144,101,244,240,,1.881,21.283,15,629,,,1.669,52,47,32,2975,138,,,84,251,,,40,-0.552672169,,-0.247161735,0.465856806,0.133717777,0.7713041416,-0.202600708,-0.221197667,-0.466778035,-0.858551016,0.3480920507,,0.2980567141,0.3755674192,0.3726359059,-1.307640743,0.1211998766,0.4693432846,-0.627419885,,-0.133747291,-1.161023079,0.4733037638,,,-1.625408793,-1.154063558,-1.44305488,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-1.17139474,-0.997767611,-0.415945557,0.2265848151,-0.046905783,-0.731752366,0.1723111999,-0.270541921,0.8987468544,0.2632395775,0.9354221252,,0.0119923747,-1.74960324
370097,752,,472,89,404,,48,,,,,,,284,9001,71,39,486,55,381,,,100,20028,,178,56,,,3.705,15,296,,,,113,48,,,719,,,48,188,,,30,,,0.8790058358,0.2808093569,0.5828103639,1.0382819727,,,,,,,,1.0249376044,0.5344167349,,-0.735185875,0.8424770835,0.7996362295,,0.2635043322,,-0.264335032,,,0.7675914583,-1.154063558,-1.44305488,-0.231670805,-1.277016409,-0.312251048,-1.00956652,-0.69870321,0.0203364607,-0.510143466,0.6629217084,-0.449695684,,-0.145632342,-0.704685558,,0.6210143556,-0.815531844,0.5516815849,-0.355378971,-0.382423881
370099,193,,119,,344,12,,,,,,,,,,,,151,,146,,,12,7766,,33,,,,,,186,,,,,,,,34,,,12,32,,,13,,,,,0.0991721934,,,,,,,,,,,,,-0.294483551,0.2899733314,,,,-0.116807273,,,,,,,,,,,,-0.52501682,0.5538374851,-0.216501531,,0.9765213348,0.5977453531,-0.199363519,0.6210143556,,,0.7467350655,1.3414109632
370100,149,,192,68,336,,39,,,,,,,,,54,,81,44,160,,,40,5226,,96,,,,,,149,,,,,,,,58,,,,97,,,15,,,0.0178188695,-1.245832099,0.8937206163,,,,,,,,,,,,-0.354569986,0.8161382271,-0.015824407,,0.6607559558,,-1.297029346,,,,,,,,,,,,0.570653592,-1.791473316,-3.142028178,,0.2284188838,-2.441260105,,-2.38429378,,,-0.906435989,
370106,1790,99,1356,273,395,13,118,120,3.352,170,54669,13758,,415,52124,240,47,3929,130,659,,9.33,,64395,87,338,259,44,12.264,40.113,12,2000,42,,3.432,40,153,52,7921,93,104,104,75,365,,,42,-0.1609531,-0.082454375,-1.439574458,-1.430879548,0.8937206163,1.9994021647,-0.088559627,,0.866219539,0.1099687611,-1.968459249,,1.1916109066,0.6219596526,0.3726359059,0.0051402543,0.0355613014,1.0575777441,-0.219689567,0.6074990774,-0.233060197,,0.0307204863,0.5773387682,-1.236924448,-0.599837257,-1.154063558,-0.436147184,-2.112849574,-1.277016409,0.6784137042,-1.00956652,-1.17139474,-0.488715575,-0.52501682,0.6629217084,-0.407296747,0.6067816818,1.1822495089,-0.270541921,-0.46081837,,-1.037875205,-1.296456264,0.1956780474,-1.214620013
370112,464,,133,42,388,,,,,,,,,,,41,,73,,226,,,34,11554,,67,,,,,,197,,,,,,,,61,,,36,63,,,14,,,,0.5121186683,0.0646266098,,,,,,,,,,,,1.1441050805,0.9917306031,0.391905911,,,,0.6208315229,,,,,,,,,,,,-0.52501682,-0.864257418,0.2922857125,,1.1635469476,-1.138829195,,0.6210143556,,,2.2162204472,0.0336741848
370113,509,,279,52,389,,30,,,121,,,,282,5749,45,27,415,35,400,,,69,16591,30,113,116,,,3.306,18,448,,,,,29,,,467,30,30,38,119,,,33,-0.944391238,,0.2165543233,-0.228071128,0.4100824459,-1.311122941,,,,,,,,-0.368214743,0.4265628489,,0.3448117119,0.276191671,-0.933217624,,0.8593817676,,0.4733037638,-0.444804568,0.3948059626,0.4257342795,1.5777071423,1.5776682088,0.70891858,0.7686551275,-1.3029158,-0.038194859,0.2466798521,0.5293884968,-0.52501682,0.6083795968,0.1014904963,0.5485845492,0.8643059672,0.1636017162,,0.6210143556,,-0.885758964,1.6651634291,-0.3229813
370114,,285,3650,724,385,,152,508,11.047,485,107487,22991,,2027,95325,601,214,7405,181,862,,29.963,87,44958,271,469,588,100,24.655,74.241,23,3701,90,,13.326,59,592,237,22586,664,30,30,963,459,703,5.965,42,-0.709359797,-3.5730229,0.3490446258,-0.413118577,-0.522648311,-0.296607183,0.1292331148,,0.6474503144,-0.344292727,-1.460208964,0.4140284509,-0.699959749,0.0946342185,-1.029464612,0.7075932443,0.4923003692,0.100599295,0.6977036498,0.8473618335,-1.424815068,,0.4733037638,0.7963694832,0.2782537905,0.0838771007,-1.154063558,-0.436147184,-1.17226019,-1.277016409,-1.3029158,-1.00956652,-0.69870321,-0.488715575,-0.520059035,,-0.152903125,-0.149781041,-0.837627109,0.1636017162,,0.6210143556,-1.843869889,-0.269713014,0.7467350655,-0.798521947
37012F,2184,,1179,253,,,177,,,,,1303,,430,,202,,,194,,,1.497,33,11045,,296,,,1.096,,34,2241,,,,,,,2320,,,,53,374,,,23,,,1.2102315921,-1.153308374,1.9991792916,,,,-0.261596961,1.0287769037,,,,,-2.108003472,,1.5627825593,1.7687268668,,,0.9586946735,,1.3584703187,,,,1.5777071423,1.5776682088,1.6495079648,1.7914908957,0.6784137042,1.904548463,1.6647544446,1.0384405328,-0.296958725,0.1720427035,,,,0.5977453531,,0.6210143556,,,,-0.441866462
370149,817,,774,103,364,36,40,64,,191,,1692,,406,16072,98,21,1100,34,1002,,1.722,84,46319,38,184,268,,1.17,8.47,15,866,,,1.541,70,49,,2497,1136,116,116,71,184,,,38,-1.727829377,,-2.896967786,-1.430879548,-2.42265541,-0.670376146,,,-0.184144502,1.0287769037,0.2812170132,,,0.7532153283,0.857978393,,1.6341480386,1.1409841227,-2.156408579,,0.462130144,,-0.116807273,2.1835640112,-0.887267931,0.7675914583,-0.243473324,0.5707605124,-0.231670805,0.7686551275,-0.312251048,-0.038194859,0.7193713829,1.0384405328,-0.485354543,0.4447532618,-0.280099936,0.1994017541,0.8456034059,-0.270541921,0.794164914,0.4779044444,1.2411442468,-0.475061664,0.3793637201,-0.501309043
37014F,3344,168,2988,482,,,369,,,,,3171,,499,,386,,,409,,,6.042,27,20838,157,351,,,2.993,,29,3331,,,,,,47,6662,,,,38,392,,,26,0.7008288521,,0.1503091721,1.2523084649,1.2046308687,,0.141666165,,-2.200626051,-0.390575973,,,,,-3.13261539,0.9321478886,-0.040561877,-0.000366321,,,-0.034434386,,0.4733037638,,,,-1.154063558,-0.436147184,0.70891858,-0.254180641,-0.312251048,-0.038194859,-0.226011679,0.0203364607,-0.366367711,-0.59154686,,,,0.5977453531,,0.3347945331,,,,-1.274062594
370153,130,,125,,382,,30,,,,,,25,,,,,54,28,98,,,21,3724,,,,,,,,138,,,,,,,,53,,,,,,,13,,,-0.445897189,,,,,,,,,,,,0.0490742479,,,,-0.117756987,,-0.133747291,0.0232675619,-1.001973828,,,,,,,,,,,,1.4580970478,0.6083795968,-0.280099936,,0.9765213348,0.5977453531,,0.6210143556,,,0.7467350655,
370158,244,,110,36,357,,,,,,,,,,,30,,67,,203,,,52,4227,,40,,,,,,133,,,,,,,,126,,,16,51,,,14,,,,-0.320594853,0.0991721934,,,,,,,,,,,,1.4485977923,0.5571394726,0.2899733314,,,,-0.264335032,,,,,,,,,,,,-0.45065005,-1.464220646,0.0802910279,,1.5001930506,0.1636017162,,0.6210143556,,,1.1141064109,-1.333505175
370166,240,,104,63,368,,,,,,,,,,,59,,137,,95,,,16,8376,,31,,,,,,218,,,,,,,,30,,,20,30,,,15,,,,0.2808093569,0.0991721934,,,,,,,,,,0.2647820199,,1.4581131896,0.3464286214,-0.219689567,,,,0.4733037638,,,,,,,,,,,,-0.480396758,0.1720427035,-2.124453692,,1.2009520702,0.1636017162,,-1.167859535,,,0.1956780474,-2.106258725
370170,551,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,-0.116807273,,,,,,,,,,,,-0.326705433,0.7720059318,,,,,,,,,,
370171,856,,446,99,,,29,,,,,,,352,15773,75,327,570,30,,,1.182,,,,103,,,,11.07,14,742,,,,,29,,1576,,,,87,121,,,24,,,-1.240839004,-1.384617685,0.9282661999,-0.18981605,,,,-1.871639845,,,,0.1936516581,0.2108550769,,1.201197464,0.4781229034,,,-1.226189256,,-0.854446069,,,,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,-0.038194859,0.7193713829,-0.488715575,0.060001771,0.3902111501,,,,,,,,-1.707153563,1.8488491018,0.8658703165
370172,2013,,109,29,,,,,,,,,,155,,25,133,55,,,,,,,,,,,,,17,1899,,,,,,,,,,,,27,,,16,,,,0.5121186683,,,,,,,,,,,,,1.6008441483,1.0663573629,,,,,0.4733037638,,,,1.5777071423,0.5707605124,1.6495079648,0.7686551275,-0.312251048,0.9331768019,1.6647544446,2.0565446049,-0.52501682,-0.700631083,,,,,,,,0.1409842852,2.3999061199,
370173,512,,38,,,,,,,,,,,105,,,23,91,,,,,,,,,,,,,21,493,,,,,,,,,,,39,,,,14,,,,,,,,,,,,,,,,,,,,,,,0.4733037638,,,,1.5777071423,0.5707605124,1.6495079648,1.7914908957,1.6690784566,0.9331768019,0.7193713829,2.0565446049,0.0947062637,-1.518762758,,,,,,,,-0.269713014,2.7672774653,1.7575090291
370178,185,,115,40,293,,39,,,,,,,,,36,,,50,97,,,,7119,,43,,,,,,145,,,,,,,,,,,15,49,,,14,,,1.0114961383,0.6509042552,0.4791736131,,,,,,,,,,0.1030011909,,-0.254658315,-0.285703932,,,1.1573204853,,0.0307204863,,,,,,,,,,,,-0.515101251,-0.809715306,1.2250623248,,0.9391162123,-0.270541921,,,,,,-3.592323246
370180,2170,,223,48,,,25,,,,,,,287,8594,47,23,219,29,,,,,,,79,,,,2.655,14,2016,,,,,,,,,,,56,84,141,1.303,23,,,-0.379652038,0.14202377,-0.488102728,,,,,,,1.1084136071,,0.1568079597,0.3187089629,,-0.078623466,0.9346630809,,,0.0648785204,,1.8010535961,,,,0.6671169089,1.5776682088,1.6495079648,0.7686551275,0.6784137042,0.9331768019,1.6647544446,1.5474925688,-0.500227897,0.8265480434,,,,,,,,0.5516815849,2.7672774653,1.8169516099
370183,164,,61,,336,,,,,,,,,,,,,77,,195,,,75,9760,,40,,,,,,203,,,,,,,,108,,,,33,,,12,,,,,-0.039010141,,,,,,,,,,0.0490742479,,,-0.922226295,0.1880407518,,,,-0.116807273,,,,,,,,,,,,-0.500227897,0.9901743784,-0.195302062,,1.0139264574,0.1636017162,,0.5494594,,,0.5630493928,
370192,285,,46,,,,,,,,,,,,,,,,,,,,,,,,296,,,,,313,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,0.3187089629,,,,,,,,0.0307204863,,,0.4257342795,,,,,,,,,-0.054027276,0.8265480434,,,,,,,,,,
370199,293,,,,208,,,,,,,,,211,,,40,629,,,,,100,921,,,178,,,,13,349,,,,,,,,253,,,,,295,2.275,18,,,,,,,,,,,,-1.166189334,,,,,,,0.5957710702,,,,,,,-0.599837257,0.6671169089,0.5707605124,-0.231670805,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.5293884968,-0.52501682,0.2265848151,,,0.8269008446,1.03188899,,0.6210143556,,-1.091107614,2.5835917926,
370201,227,,79,,,,,,,,,,96,115,,,,,,,82,,,,,,479,,,,31,215,,,,,,,,,,,,,,,15,,,,,,,,0.3920868393,,,,,,,0.2108550769,,,,,,,0.0232675619,0.3257760046,,,0.4257342795,1.5777071423,0.5707605124,1.6495079648,0.7686551275,0.6784137042,0.9331768019,0.7193713829,1.0384405328,3.8328759046,-0.646088971,,,,,,,,,,
370202,2239,121,1823,398,387,,94,93,3.693,,51564,6369,53,562,48300,322,100,3725,109,638,49,6.252,135,25650,126,322,488,,5.842,22.704,18,1743,,,2.762,71,108,51,6190,940,,,226,323,113,1.118,40,-0.944391238,,-0.710877794,1.1597847403,0.8246294491,0.4509307443,0.7989029222,-0.221197667,0.7452849987,0.7545058164,0.6650797285,0.183256633,0.7560835933,0.9236174337,0.2647820199,0.2699995784,0.7349429989,1.3560847833,1.1054339683,,-1.325502162,-1.330207457,0.4733037638,,,-0.257980078,-0.243473324,-0.436147184,-0.231670805,-0.254180641,-1.3029158,-0.038194859,-0.226011679,-0.488715575,0.6202314387,1.0447164901,-1.806461665,,-0.800221986,-0.704685558,,0.3347945331,-0.259673441,0.5516815849,0.5630493928,0.5092148315
370203,1290,,320,,363,,,43,,,,,191,292,5343,,,,,204,179,,250,1966,,,925,,,1.325,31,1663,,,1.055,82,,,,672,,,,,,,23,,,,,,,,-0.681161047,,,1.149255,,,1.0249376044,0.4804897919,,,,0.9015688091,,,-0.653469947,0.6208315229,,,0.0838771007,-0.243473324,1.5776682088,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.5293884968,-0.282085371,0.7720059318,-0.852485584,,1.2196546314,1.03188899,,0.6210143556,0.9771115054,,,
370206,278,,533,,,,,,,,,,,590,5551,,,958,,,,,,43,,,170,,,1.349,39,236,,,,71,,,,,,,,,,,17,,,,,,,,,,,,,,1.0249376044,1.5590286521,,,,,,,,0.9158870412,,,0.4257342795,0.6671169089,1.5776682088,1.6495079648,0.7686551275,0.6784137042,0.9331768019,1.6647544446,1.0384405328,2.2414270256,-0.427920525,,,,1.03188899,,,-0.662670783,,0.0119923747,
370210,1130,,674,,395,,,258,,,,,1154,518,13796,,,496,,110,1096,,172,309,,,1386,,,2.708,34,1038,,,7.257,61,,25,,328,29,29,12,,319,2.599,29,,,,,,,-0.335934453,2.2319403581,,,0.2277169831,1.1084136071,,0.1752298089,1.34332088,,,,-0.015824407,,,2.0534800899,2.2436368736,0.1392773383,0.3948059626,-1.967265972,1.5777071423,1.5776682088,1.6495079648,0.7686551275,-0.312251048,0.9331768019,1.6647544446,1.5474925688,-0.341578787,0.6083795968,-3.3964218,,-0.613196374,1.03188899,,0.4779044444,-0.245776981,,0.3793637201,0.3903296698
370211,808,,605,107,388,,50,52,,56,,,,366,16418,87,40,2053,60,558,,1.426,48,25879,,210,101,,,8.395,16,889,,,1.488,,44,33,2218,319,,,72,226,106,1,34,,,0.6140252308,-0.921999063,-0.833558564,0.2907440456,0.1069393697,,,-0.172873298,-1.547146512,-1.996139997,,0.2028625827,-0.544122125,,0.4875426705,-0.241805838,-1.340947943,,0.2635043322,,1.0634148004,,,0.0838771007,0.6671169089,0.5707605124,-0.231670805,-0.254180641,0.6784137042,0.9331768019,0.7193713829,1.0384405328,-0.52501682,0.5538374851,-0.301299404,0.9559644769,0.1910137612,0.5977453531,,0.6210143556,,0.5516815849,0.5630493928,-1.274062594
370212,321,,88,,,,,,,,,,197,,,,,77,,89,182,,66,13,,,626,,,,,426,,,,98,,,,436,,,,,,,13,,,,,,,,0.852050219,,,,,,,0.1569281339,,,,-1.137082783,,,1.2075582032,0.4733037638,,,1.1094486371,,,,,,,,,-0.480396758,0.3902111501,-8.547892636,,,1.03188899,,0.4779044444,1.1021796461,,0.9304207382,
370214,200,,,,,,,,,,,,,,6846,,,40,,,,,,,,,,,,1.481,,168,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,-0.529405924,,,,,,,,,,,,,,,,,,,,,-0.515101251,0.0084163685,,,,,,,,,0.5630493928,
370215,1875,951,2283,1082,429,,36,,1.15,2452,27323,6403,,1378,27323,961,,1476,44,109,,3.128,,10361,766,191,340,801,4.748,13.002,38,2037,788,,,,,135,5185,,,,13,220,,,34,-2.19789226,0.8804610806,-0.578387492,-1.338355823,0.0646266098,,-0.209889048,,0.6909323963,0.480234729,,,1.1916109066,0.493006708,1.34332088,-0.271234693,-0.26893141,-1.141716765,,0.3676363213,-0.530998915,,-0.55939055,,,-0.941694436,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,2.0565446049,-0.485354543,1.1538007134,0.4406819917,0.4321902842,0.4528496191,0.5977453531,,,,,1.1141064109,1.4602961249
370216,379,,230,,40,,,,,,,,53,300,,,,651,,,50,,29,57,,,230,,,,35,293,,,,48,,,,99,,,,,,,21,,,,,,,,1.0053713456,,,,,,,0.911905336,,,,0.1880407518,,,0.1924519392,-0.116807273,,,-0.941694436,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,2.0565446049,-0.490312327,0.7720059318,,,0.1349060774,0.1636017162,,-3.815392893,-1.440872547,,-1.273807334,
370218,2184,,1144,252,385,29,101,,1.004,163,27877,1642,39,436,25779,204,94,1744,118,1525,34,,61,47019,31,275,307,,1.39,12.921,34,2235,,,,88,63,,,570,,,167,287,,,37,-0.317640728,,0.4815349283,1.8537126745,1.2046308687,1.0382819727,,-0.374518794,0.9776423739,,,,1.1916109066,-0.223142681,0.4265628489,,1.0251626149,0.2191241488,0.2899733314,,-0.630311821,-1.668576211,1.0634148004,,,-0.257980078,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,1.1920629137,1.0384405328,0.015381709,0.7720059318,-0.110504188,0.5485845492,-0.893734793,-1.572972831,0.2712552124,-2.670513603,0.6297000037,-0.064364365,0.0119923747,-0.204096139
370220,202,,92,,,,,,,,,,79,129,,,,,,,75,,,,,,91,,,,46,105,,,,,,,,,,,,,,,15,,,,,,,,0.5454079659,,,,,,,0.1569281339,,,,,,,0.0232675619,0.4733037638,,,0.0838771007,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,2.0565446049,-0.430818911,-2.22781021,,,,,,,,,,
370222,1110,,945,,402,,,,,,,,1783,537,,,,1178,,,1628,,,5063,,,826,,,,44,992,,,,133,,28,,,28,28,,,,,22,,,,,,,0.1892547365,0.3920868393,,,,,,,0.0490742479,,,,,,,2.3918488446,2.5386923919,0.6503490066,-0.421059243,0.0838771007,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,2.0565446049,-0.058985061,0.7174638201,,,1.8368391536,1.03188899,,,0.1989097415,,1.2977920836,
370225,384,,,,31,,,,,,,,,,,,,188,,,,,,,,,208,,,,,360,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,0.1030011909,,,,,,,,,,,1.1094486371,,,,,,,,,0.4566245446,-0.155209967,,,0.8456034059,,,,,,1.1141064109,
370227,,,204,64,392,,,,,,,,,230,5079,57,35,406,,537,,,50,20853,,59,36,,,1.303,21,185,,,,,,,,78,,,97,70,,,25,,,,-0.274332991,1.4809955375,,,,,,,,,-0.74125719,-0.867683783,,1.2963514364,0.7722401331,0.391905911,,,,0.4733037638,,,-0.257980078,1.5777071423,0.5707605124,1.6495079648,0.7686551275,0.6784137042,0.9331768019,0.7193713829,0.0203364607,-0.292000941,,-0.343698341,,0.4341470578,0.5977453531,,0.6210143556,,-0.064364365,1.6651634291,0.2120019273
370228,553,,121,,371,,,,,113,,,71,231,3424,,80,1082,,347,68,,127,13819,,38,165,,,1.051,15,494,,,,,,,,292,,,16,35,,,27,,,,,0.7900838655,,,-1.141124426,,,,,,1.0249376044,-0.328414353,,,-1.339258188,0.391905911,,,0.3616363166,1.0634148004,,,0.7675914583,0.6671169089,0.5707605124,1.6495079648,1.7914908957,0.6784137042,0.9331768019,1.6647544446,2.0565446049,-0.495270112,0.8810901551,0.0590915594,-2.128483547,0.3967419353,-0.704685558,,0.5494594,,0.1409842852,1.6651634291,0.0931167656
370234,1251,415,1499,619,412,,42,,,455,,1628,,856,15988,588,,823,46,264,,,,15205,383,100,351,48,1.029,6.554,32,869,46,,,57,,56,,,,,21,107,,,33,1.1708917351,-0.323183238,-0.048426282,0.5583805306,0.6864471147,,-0.515999318,,0.9776423739,,,,,0.3226046027,-0.166633524,0.2296948987,1.6389057373,1.5887446814,,-0.351951947,0.5614430499,,0.0307204863,,,-0.941694436,1.5777071423,1.5776682088,1.6495079648,1.7914908957,1.6690784566,1.904548463,1.6647544446,2.0565446049,-0.455607835,1.0447164901,0.7374745502,-0.440766704,0.4902547416,-0.270541921,,,1.5607628284,,0.3793637201,1.5197387057
370235,,,371,63,392,,,,,123,,,257,368,6589,45,,490,,429,243,,52,21269,,47,300,,,2.18,27,236,,,,,,,,103,,,131,57,,,27,,,,1.0672610157,1.1009941179,,,1.7719769784,,,,,,1.0249376044,0.6422706209,,1.3915054089,0.7020031827,0.0861081721,,,0.7000050712,1.2109425595,,,1.1094486371,0.6671169089,0.5707605124,0.70891858,0.7686551275,0.6784137042,0.9331768019,0.7193713829,1.5474925688,-0.396114419,,-1.000881864,-1.779300752,-0.257847709,-2.007116468,,0.1916846219,,,0.7467350655,-0.441866462
370236,991,69,726,115,395,,62,,,75,,1434,,444,15529,98,25,1316,68,565,,1.557,36,20137,72,196,314,,1.202,8.943,18,1064,,,,,39,,1809,261,,,61,212,144,1.115,35,-0.944391238,,-0.313406887,-1.292093961,-0.177192475,-0.403398315,,,0.9776423739,1.0287769037,,1.1084136071,,1.0249376044,0.6961975639,0.3678823721,0.5018157664,0.7546808955,1.0035013887,,1.1573204853,,0.7683592821,,,0.0838771007,-0.243473324,0.5707605124,-0.231670805,-0.254180641,-0.312251048,-0.038194859,0.7193713829,0.5293884968,-0.52501682,0.7174638201,0.0166926225,-0.324372439,0.4528496191,0.5977453531,,0.6210143556,,-1.091107614,-0.171693298,-0.501309043
370237,324,,239,73,414,,25,,,,,,,224,,64,,198,,315,,,12,12288,,137,,,,,35,311,,,,,,,,134,,,123,141,,,23,,,0.4815349283,0.0032381832,0.133717777,,,,,,,,,,,,1.0727396011,-0.474465736,-0.117756987,,,,0.6208315229,,,,1.5777071423,1.5776682088,1.6495079648,1.7914908957,0.6784137042,0.9331768019,1.1920629137,2.0565446049,-0.515101251,0.2265848151,0.6950756133,,1.2009520702,0.5977453531,,0.6210143556,,,0.7467350655,0.1525593464
370240,281,,51,,362,11,,,,,,,,,,,,121,,354,,,,62649,,44,,,,,,241,,,,,,,,,,,,44,,,10,,,,,1.1009941179,,,,,,,,,,,,,-0.329602026,,,,,0.3257760046,,,,,,,,,,,,-0.490312327,-0.373378413,1.1614639194,,1.6498135408,0.1636017162,0.5850010334,,,,-0.355378971,
370243,,,62,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0.1030011909,,,,,,,,-0.411862791,,,,,,,,,,,,,,1.2250623248,,,,,,,,,
370244,396,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,213,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45065005,1.2083428251,,,,,,,,,-0.355378971,
